URL,Response,Type
https://www.csps-efpc.gc.ca,200.0,Internal
https://www.csps-efpc.gc.ca/termsandconditions/index-fra.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/termsandconditions/index-fra.aspx#pn,200.0,Internal
https://www.csps-efpc.gc.ca/Contact_Us/index-fra.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/newsletter/index-fra.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/myschoolnews/newsdec2016-fra.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/csps.psirpfr.efpc@canada.ca,200.0,Internal
https://www.csps-efpc.gc.ca/gccampus-eng.aspx,200.0,Internal
http://www.csps-efpc.gc.ca/myschoolnews/index-eng.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/termsandconditions/index-eng.aspx#pn,200.0,Internal
https://www.csps-efpc.gc.ca/transparency/completedAccessInformationRequests/index-eng.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/201601-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201604-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201605-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201606-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201608-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201609-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201610-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201701-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201703-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201704-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201705-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201706-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201707-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201708-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201709-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201710-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201711-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201712-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201802-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201809-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201811-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201901-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/201902-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/archives/index-eng.aspx,404.0,Internal
mailto:csps.atipaiprp.efpc@canada.ca?subject=Access%20to%20Information%20Requests,,Internal
https://www.csps-efpc.gc.ca/transparency/index-eng.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/About_Us/currentreport/index-eng.aspx,200.0,Internal
https://www.csps-efpc.gc.ca/ola2010-11-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/plan2011-13-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/paa2015-16-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/ia-ltmp-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/cco2015MAP-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/cco2015-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/programevaluationjuly2012-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/sdi-ise/sr-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/sdi-ise/index-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/infosource-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/privacyact2015-16-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/accesstoinformationact2015-16-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/privacyact2016-17-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/accesstoinformationact2016-17-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/pa2017-18-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/atia2017-18-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/reportonplansandpriorities2015-2016/index-eng.aspx#s3-2,404.0,Internal
https://www.csps-efpc.gc.ca/reportonplansandpriorities2015-2016/index-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/reportonplansandpriorities2016-2017/index-eng.aspx#s3-2,404.0,Internal
https://www.csps-efpc.gc.ca/reportonplansandpriorities2016-2017/index-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/dp2017-18/index-eng.aspx#s7-3,404.0,Internal
https://www.csps-efpc.gc.ca/dp2017-18/index-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/dp-pm2018-19/index-eng.aspx#sit,404.0,Internal
https://www.csps-efpc.gc.ca/dp-pm2018-19/supp-context-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/dp-pm2018-19/supp-raison-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/dp-pm2018-19/index-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/dp-pm2019-20/index-eng.aspx#sit,404.0,Internal
https://www.csps-efpc.gc.ca/dp-pm2019-20/index-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/reportsannualexpenditures2014-15-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/reportsannualexpenditures2015-16-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/reportsannualexpenditures2016-17-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/reportsannualexpenditures2017-18-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/quarterlyfinancial20150401-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/quarterlyfinancial20150701-eng.aspx,404.0,Internal
https://www.csps-efpc.gc.ca/quarterlyfinancial20151001-eng.aspx,404.0,Internal
