URL,Response,Type
https://www.oic-ci.gc.ca,200,Internal
https://www.oic-ci.gc.ca/en/terms-use,200,Internal
mailto:communications@oic-ci.gc.ca,,Internal
http://www.oic-ci.gc.ca/eng/social-media-guide-guide-medias-sociaux.aspx,404,Internal
https://www.oic-ci.gc.ca/fr/modalites-dutilisation,200,Internal
https://www.oic-ci.gc.ca/fr/politique-de-confidentialite,200,Internal
mailto:ATIP-Services-AIPRP@oic-ci.gc.ca,,Internal
https://www.oic-ci.gc.ca/fr/accessibilite,200,Internal
https://www.oic-ci.gc.ca/fr/guide-medias-sociaux,200,Internal
http://www.oic-ci.gc.ca/fra/imp-not_avi-imp.aspx,404,Internal
http://www.oic-ci.gc.ca/fra/lc-cj-logde-complaint-deposer-plainte.aspx,404,Internal
http://www.oic-ci.gc.ca/fra/med-roo-sal-med.aspx,404,Internal
http://www.oic-ci.gc.ca/fra/home-accueil.aspx,404,Internal
http://www.oic-ci.gc.ca/telechargements-downloads/userfiles/files/fra/Formulaire_de_plainte_du_CI-fra.rtf,404,Internal
http://www.oic-ci.gc.ca/fra/social-media-guide-guide-medias-sociaux.aspx,404,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications,200,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/plan-daction-visant-donner-suite-aux-recommandations-et-aux,200,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/action-plan-address-psc-audit-recommendations-and-findings,200,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2012-2013-annexe-la-declaration-de-responsabilite-de-la,200,Internal
https://www.oic-ci.gc.ca/abu-ans_cor-inf-inf-cor_audit-committee-comite-de-verification.aspx,404,Internal
https://www.oic-ci.gc.ca/abu-ans_cor-inf-inf-cor_oag-report-rapport-bvg.aspx,404,Internal
https://www.oic-ci.gc.ca/abu-ans_cor-inf-inf-cor-stategic-planning-plan-strategique.aspx,404,Internal
https://www.oic-ci.gc.ca/rp-pr_ar-ra.aspx,404,Internal
https://www.oic-ci.gc.ca/abu-ans_cor-inf-inf-cor_int-aud-ver-int_dpr.aspx,404,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2012-2013-annex-statement-management-responsibility-including,200,Internal
https://www.oic-ci.gc.ca/eng/rp-pr_ar-ra.aspx,404,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2012-2013-etats-financiers,200,Internal
https://www.oic-ci.gc.ca#14,200,Internal
https://www.oic-ci.gc.ca#13,200,Internal
https://www.oic-ci.gc.ca#12,200,Internal
https://www.oic-ci.gc.ca#11,200,Internal
https://www.oic-ci.gc.ca#10,403,Internal
https://www.oic-ci.gc.ca#9,403,Internal
https://www.oic-ci.gc.ca#8,403,Internal
https://www.oic-ci.gc.ca#7,403,Internal
https://www.oic-ci.gc.ca#6,403,Internal
https://www.oic-ci.gc.ca#5,403,Internal
https://www.oic-ci.gc.ca#4,403,Internal
https://www.oic-ci.gc.ca#3,403,Internal
https://www.oic-ci.gc.ca#2,403,Internal
https://www.oic-ci.gc.ca#1,403,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2012-2013-financial-statements,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2013-2014-annexe-la-declaration-de-responsabilite-de-la,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2013-2014-etats-financiers,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2014-2015-annexe-la-declaration-de-responsabilite-de-la,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2014-2015-etats-financiers,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2015-2016-annexe-la-declaration-de-responsabilite-de-la-direction,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2015-2016-etats-financiers,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2016-2017annexe-la-declaration-de-responsabilite-de-la-direction,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2016-2017-etats-financiers,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2017-2018-etats-financiers,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/plan-daction-pour-la-reduction-du-deficit,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-sur-les-frais-2017-2018,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2012-2013-rapport-annuel-du-dirigeant-principal-de-la-verification,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2013-2014-rapport-annuel-du-dirigeant-principal-de-la-verification,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2014-2015-rapport-annuel-de-la-dirigeante-principale-de-la,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2011-2012-annexe-plan-daction-relatif-la-verification-de-la-drprl,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2011-septembre-reponse-de-la-direction,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2011-septembre-rapport-de-verification-du-centre-de-gestion,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/verification-interne-sur-lunite-de-reception-et-de-reglement,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2010-2013-plan-integre-de-verification-et-devaluation-axe-sur-les,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2014-2018-plan-integre-de-verification-et-devaluation-axe-sur-les,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2017-2020-plan-de-verification-et-devaluation-axe-sur-les-risques,200,Internal
https://www.oic-ci.gc.ca#30,403,Internal
https://www.oic-ci.gc.ca#29,403,Internal
https://www.oic-ci.gc.ca#28,403,Internal
https://www.oic-ci.gc.ca#27,403,Internal
https://www.oic-ci.gc.ca#26,403,Internal
https://www.oic-ci.gc.ca#25,403,Internal
https://www.oic-ci.gc.ca#24,403,Internal
https://www.oic-ci.gc.ca#23,403,Internal
https://www.oic-ci.gc.ca#22,403,Internal
https://www.oic-ci.gc.ca#21,403,Internal
https://www.oic-ci.gc.ca#20,403,Internal
https://www.oic-ci.gc.ca#19,403,Internal
https://www.oic-ci.gc.ca#18,403,Internal
https://www.oic-ci.gc.ca#17,403,Internal
https://www.oic-ci.gc.ca#16,403,Internal
https://www.oic-ci.gc.ca#15,403,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2017-2020-integrated-risk-based-internal-audit-and-evaluation-plan,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/charte-de-verification-interne,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/verification-interne,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2009-2010-comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2010-2011-comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2011-2012-comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2012-2013-comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2013-2014-comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2014-2015-comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2015-2016-comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2017-rapport-annuel-du-dirigeant-principal-de-la-verification,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/comite-de-verification-et-devaluation-rapport-annuel,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/charte-du-comite-de-verification-et-devaluation,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2017-19-janvier-record-meeting,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2017-mai-18-proces-verbaux,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2017-aou-17-proces-verbaux,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2017-2-novembre-proces-verbaux,200,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2017-november-2-record-meeting,200,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2018-11-janvier-proces-verbaux,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2018-23-mai-proces-verbaux,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2018-16-aout-proces-verbaux,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2018-8-novembre-proces-verbaux,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/proces-verbaux,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2013-2014-la-messagerie-instantanee-un-risque-pour-lacces,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2014-2015-ingerence-dans-lacces-linformation-partie-2,403,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2013-response-minister-justice-letter-december-23,403,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2013-letter-minister-justice-and-attorney-general-canada,200,Internal
https://www.oic-ci.gc.ca/fr/node/1113,200,Internal
https://www.oic-ci.gc.ca/fr/node,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2010-les-consultations-menees-letranger-par-le-ministere-des,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2015-viser-juste-pour-la-transparence,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/enquete-sur-une-demande-dacces-linformation-concernant-le-registre,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/objectif-transparence-la-cible-ratee,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/remarques-de-la-commissaire-linformation-du-canada-comite,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2010-2011-rapport-sur-les-prorogations-de-delai,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2011-2012-rapport-sur-les-prorogations-de-delai,200,Internal
https://www.oic-ci.gc.ca/fra/DownloadHandler.ashx?pg=54431215-fbc3-40a0-9df4-814afc82b2aa&section=ed84b08f-9ce9-4e87-b524-e996935f797c&file=Breakdown+2011-12+BIL.xls,404,Internal
https://www.oic-ci.gc.ca/fra/DownloadHandler.ashx?pg=54431215-fbc3-40a0-9df4-814afc82b2aa&section=1d1def49-63fa-48d3-b0ac-df7268f8dccf&file=Breakdown+2011-12+BIL.xls,404,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2011-2012-extension-notice-report,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2012-2013-observations-sur-la-sante-du-systeme-dacces,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2012-2013-rapport-sur-les-prorogations-de-delai,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2013-2014-rapport-sur-les-prorogations-de-delai,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2013-2014-observations-sur-la-sante-du-systeme-dacces,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/observations-sur-la-sante-du-systeme-dacces-2014-2015-0,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/2012-2019-traitement-des-plaintes,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-2013-2014-3ieme-trimestre,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-terminee-le-30,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-2013-2014-terminee-le-30-septembre,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-0,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-31,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-30,200,Internal
https://www.oic-ci.gc.ca/abu-ans_cor-inf-inf-cor-stategic-planning-plan-strategique_2011-2014.aspx,404,Internal
https://www.oic-ci.gc.ca/rpp-2014-2015.aspx,404,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2014-2015-quarterly-financial-report-ended-june-30-2014,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-1,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-2,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-3,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-4,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-5,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-6,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-9,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-7,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-8,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-10,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-11,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/rapport-financier-trimestriel-pour-le-trimestre-se-terminant-le-12,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/etats-financiers-prospectifs-2013-2014,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/etat-des-resultats-prospectifs-2014-2015,200,Internal
https://www.oic-ci.gc.ca/en/resources/reports-publications/2014-2015-future-oriented-financial-statements,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/etat-financier-prospectif-2015-16,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/etat-financier-prospectif-2016-17,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/etat-des-resultats-prospectif-2017-2018-non-audite,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/etat-des-resultats-prospectif-2018-2019-non-audite,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/plan-strategique-2011-2014-du-commissariat-linformation,403,Internal
https://www.oic-ci.gc.ca/fr/ressources/rapports-publications/tableaux-de-renseignements-supplementaires-2012-2013,403,Internal
