URL,Response,Type
https://www.nrcan.gc.ca/plans-performance-reports/strategic-outcomes-program-alignment-architecture/2013-14/253,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/strategic-outcomes-program-alignment-architecture/2013-14/251,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/strategic-outcomes-program-alignment-architecture/2012-13/339,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/7,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/9,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/11,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/13,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/15,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/17,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/19,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/21,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/23,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/25,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/27,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/29,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/31,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/33,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/35,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/37,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/39,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/41,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/43,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/45,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/47,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/49,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/51,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/53,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/55,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/57,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/59,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/61,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/63,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/65,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/67,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/69,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/71,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/73,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/75,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/77,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/79,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/81,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/83,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/85,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/87,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/89,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/91,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/93,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/nrcan-financial-statements/2008-2009/1120,200.0,Internal
https://www.nrcan.gc.ca/home#fsn17,200.0,Internal
https://www.nrcan.gc.ca/home#fsn3,200.0,Internal
https://www.nrcan.gc.ca/home#fsn16,200.0,Internal
https://www.nrcan.gc.ca/home#fsn15,200.0,Internal
https://www.nrcan.gc.ca/home#fsn12b,200.0,Internal
https://www.nrcan.gc.ca/home#fsn13,200.0,Internal
https://www.nrcan.gc.ca/home#fsn12a,200.0,Internal
https://www.nrcan.gc.ca/home#fsn11,200.0,Internal
https://www.nrcan.gc.ca/home#fsn10,200.0,Internal
https://www.nrcan.gc.ca/home#fsn9,200.0,Internal
https://www.nrcan.gc.ca/home#fsn8,200.0,Internal
https://www.nrcan.gc.ca/home#fsn7,200.0,Internal
https://www.nrcan.gc.ca/home#fsn6,200.0,Internal
https://www.nrcan.gc.ca/home#fsn5,200.0,Internal
https://www.nrcan.gc.ca/home#fsn4,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/sustainable-development/203,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/201,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/sustainable-development/2017-20/20038,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/sustainable-development/2017-20/19943,200.0,Internal
https://www.nrcan.gc.ca/plans-performance-reports/sustainable-development/2017-20/19969,200.0,Internal
http://www.nrcan.gc.ca/assessment/public-statements/147,200.0,Internal
https://www.nrcan.gc.ca/assessment/public-statements/147,200.0,Internal
https://www.nrcan.gc.ca/assessment/145,200.0,Internal
https://www.nrcan.gc.ca/environmental-assessment/public-statements/147,200.0,Internal
https://www.nrcan.gc.ca/assessment/143,200.0,Internal
https://www.nrcan.gc.ca/environmental-assessment/161,200.0,Internal
http://www.nrcan.gc.ca/forests/insects-diseases/13399,200.0,Internal
https://www.nrcan.gc.ca/our-natural-resources/indigenous-natural-resources/22004,200.0,Internal
https://www.nrcan.gc.ca/our-natural-resources/indigenous-natural-resources/indigenous-participation-mining-activities/7815,200.0,Internal
https://www.nrcan.gc.ca/mining-materials/mining/indigenous-participation/indigenous-participation-mining-information-products/7817,200.0,Internal
https://www.nrcan.gc.ca/maps-tools-and-publications/publications/minerals-mining-publications/18733,200.0,Internal
https://www.nrcan.gc.ca/maps-tools-and-publications/publications/energy-publications/10734,200.0,Internal
https://www.nrcan.gc.ca/science-and-data/non-destructive-testing/ndt-certification-body-key-contacts/publications/13607,200.0,Internal
https://www.nrcan.gc.ca/science-and-data/research-centres-and-labs/forestry-research-centres/13445,200.0,Internal
https://www.nrcan.gc.ca/forests/resources/research-centres-and-forests/pacific-forestry-centre/13489,200.0,Internal
http://www.nrcan.gc.ca/forests/research-centres/cwfc/13457,200.0,Internal
http://www.nrcan.gc.ca/forests/federal-programs/13137,200.0,Internal
https://www.nrcan.gc.ca/science-and-data/funding-partnerships/research-and-technology-partnerships/22050,200.0,Internal
https://www.nrcan.gc.ca/energy-efficiency/energy-efficiency-homes/financial-incentive-province/4947,200.0,Internal
https://www.nrcan.gc.ca/energy/energy-resources/10729,200.0,Internal
https://www.nrcan.gc.ca/energy-efficiency/energuide/12523,200.0,Internal
https://www.nrcan.gc.ca/energy-efficiency/energuide-canada/energuide-rating-system-version-15/18392,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/manufacturersimporters-energuide/13728,200.0,Internal
mailto:NRCan.es_se_oee-ee_report-rapport_ee.RNCan@canada.ca?subject=Request%20a%20copy,,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/13609,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/13625,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/appliances-energuide/13632,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/behind-label-energuide/13618,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/storage-tank-water-heaters-energuide/13722,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/gas-fireplaces-energuide/13718,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/air-source-and-ductless-heat-pumps-energuide/13694,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/furnaces-energuide/13666,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/central-air-conditioners-energuide/13652,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energuide-canada/energuide-label/reading-label-energuide/room-air-conditioners-energuide/13640,200.0,Internal
https://www.nrcan.gc.ca/energy/products/categories/appliances/fridge/13999,200.0,Internal
https://www.nrcan.gc.ca/energy/products/categories/commercial/15150,200.0,Internal
https://www.nrcan.gc.ca/energy/products/categories/electronics/industrial-battery-charger/14049,200.0,Internal
https://www.nrcan.gc.ca/energy/products/categories/electronics/industrial-battery-charger/14243,200.0,Internal
https://www.nrcan.gc.ca/node/5153,404.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/industry,200.0,Internal
https://www.nrcan.gc.ca/energy-efficiency/energy-efficiency-industry/energy-management-industry/20397,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/energy-efficiency-industry/energy-management-industry/employee-awareness-energy-efficiency/20411,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/team-up-sticker-e-highres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/team-up-sticker-e-lowres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/industrial/images/pdf-images/sticker-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/ppt/industrial/training-awareness/employees/eap-documents/waste-heat-e-2009.ppt,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/ppt/industrial/training-awareness/employees/eap-documents/steam-condensate-e-2009.ppt,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/ppt/industrial/training-awareness/employees/eap-documents/lighting-e-2009.ppt,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/ppt/industrial/training-awareness/employees/eap-documents/heating-cooling-e-2009.ppt,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/ppt/industrial/training-awareness/employees/eap-documents/fans-pumps-e-2009.ppt,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/ppt/industrial/training-awareness/employees/eap-documents/compressed-air-e-2009.ppt,200.0,Internal
https://www.nrcan.gc.ca/energy/publications/efficiency/industrial/cipec/6011,200.0,Internal
https://www.nrcan.gc.ca/node/5143,404.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/waste-heat-facts-high-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/waste-heat-facts-low-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/energy/publications/efficiency/industrial/cipec/6033,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/industry/5143,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/steam-condensate-facts-high-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/steam-condensate-facts-low-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/energy/publications/efficiency/industrial/cipec/6017,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/lighting-facts-high-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/lighting-facts-low-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/energy/publications/efficiency/industrial/cipec/6009,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/fans-pumps-facts-high-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/fans-pumps-facts-low-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/energy/publications/efficiency/industrial/cipec/6013,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/heating-cooling-facts-high-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/heating-cooling-facts-low-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/energy/publications/efficiency/industrial/cipec/5637,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/compressed-air-facts-high-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/compressed-air-facts-low-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/industry/training-awareness/5165,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/13760,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/what-is-energy/13767,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/teachers-tools/13790,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/teachers-tools/links-of-interest/13794,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/activities/classroom-games/13786,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/activities/colouring-pages/13778,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-brushing-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-going-out-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-inspector-joules-says-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-nrcat-says-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-playing-games-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-riding-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-running-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-sharing-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-simon-says-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/colouring-page-tv-2.jpg,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/activities/comics/13770,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/longdesc/18982c-en.html,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/nrcan-recycle-paper.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/longdesc/18982b-en.html,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/nrcan-save-energy.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/longdesc/18982a-en.html,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/kidsclub/nrcan-ecological-footprint.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/checklist-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/where-is-nrcat-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/choose-the-right-words-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/connect-the-dots-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/mystery-phrase2-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/match-game-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/personality-test-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/find-the-right-order-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/object-lifespans-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/fill-in-the-blanks2-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/lost-and-found-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/choose-the-right-word-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/find-the-meaning-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/fill-in-the-blanks1-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/true-or-false-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/vehicle-survey-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/crossword-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/find-them-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/maze-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/mystery-phrase1-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/which-one-is-correct-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/tips-for-living-better-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/home-energy-pie-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/sudoku-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/savings-game-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/jumble-words-en.pdf,200.0,Internal
https://www.nrcan.gc.ca/home#archived,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/teachers-tools/activity-books/13792,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/students-booklet-v1.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/teachers-guide-v1.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/students-booklet-v2.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/teachers-guide-v2.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/students-booklet-v3.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/files/pdf/teachers-guide-v3.pdf,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/kidsclub/activities/13763,200.0,Internal
https://www.nrcan.gc.ca/energy/efficiency/housing/home-improvements/4995,200.0,Internal
https://www.nrcan.gc.ca/node/5167,404.0,Internal
https://www.nrcan.gc.ca/energy,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/boiler-facts-high-e.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/publications/industrial/cipec/boiler-facts-low-e.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/waste-heat-poster-e-highres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/waste-heat-poster-e-lowres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/industrial/images/pdf-images/waste-heat-poster-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/steam-cond-poster-e-highres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/steam-cond-poster-e-lowres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/industrial/images/pdf-images/steam-condensate-poster-e-2009.pdf,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/lighting-poster-e-highres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/jpg/industrial/images/lighting-poster-e-lowres-2009.jpg,200.0,Internal
https://www.nrcan.gc.ca/sites/www.nrcan.gc.ca/files/oee/pdf/industrial/images/pdf-images/lighting-poster-e-2009.pdf,200.0,Internal
